"id","numero_dossier","numero_individu","date_debut","date_fin"
39776,"D20251024018826","20251024001213","2010-01-01","2011-07-25"
39777,"D20251024018827","20251024006600","2011-07-26","2013-02-15"
39778,"D20251024018827","20251024009701","2011-07-26","2013-02-15"
39779,"D20251024018827","20251024000277","2011-07-26","2013-02-15"
39780,"D20251024018827","20251024001213","2011-07-26","2013-02-15"
39781,"D20251024018828","20251024006600","2013-02-16","2015-10-04"
39782,"D20251024018828","20251024009701","2013-02-16","2015-10-04"
39783,"D20251024018828","20251024000277","2013-02-16","2015-10-04"
39784,"D20251024018828","20251024001213","2013-02-16","2015-10-04"
39785,"D20251024018829","20251024006600","2015-10-05","2020-02-11"
39786,"D20251024018829","20251024009701","2015-10-05","2020-02-11"
39787,"D20251024018829","20251024000277","2015-10-05","2020-02-11"
39788,"D20251024018829","20251024001213","2015-10-05","2020-02-11"
39789,"D20251024018830","20251024006600","2020-02-12","2022-11-28"
39790,"D20251024018830","20251024009701","2020-02-12","2022-11-28"
39791,"D20251024018830","20251024000277","2020-02-12","2022-11-28"
39792,"D20251024018830","20251024001213","2020-02-12","2022-11-28"
39793,"D20251024018831","20251024006600","2022-11-29","2025-04-17"
39794,"D20251024018831","20251024009701","2022-11-29","2025-04-17"
39795,"D20251024018831","20251024000277","2022-11-29","2025-04-17"
39796,"D20251024018831","20251024001213","2022-11-29","2025-04-17"
39797,"D20251024018832","20251024006600","2025-04-18",NULL
39798,"D20251024018832","20251024009701","2025-04-18",NULL
39799,"D20251024018832","20251024000277","2025-04-18",NULL
39800,"D20251024018832","20251024001213","2025-04-18",NULL
39801,"D20251024018833","20251024001751","2010-01-01","2011-12-22"
39802,"D20251024018833","20251024005985","2010-01-01","2011-12-22"
39803,"D20251024018834","20251024001751","2011-12-23","2014-09-08"
39804,"D20251024018834","20251024005985","2011-12-23","2014-09-08"
39805,"D20251024018835","20251024001751","2014-09-09","2017-06-25"
39806,"D20251024018835","20251024005985","2014-09-09","2017-06-25"
39807,"D20251024018836","20251024001751","2017-06-26","2021-04-06"
39808,"D20251024018836","20251024005985","2017-06-26","2021-04-06"
39809,"D20251024018837","20251024001751","2021-04-07",NULL
39810,"D20251024018837","20251024005985","2021-04-07",NULL
39811,"D20251024018838","20251024009770","2010-01-01","2012-06-19"
39812,"D20251024018838","20251024007382","2010-01-01","2012-06-19"
39813,"D20251024018839","20251024009770","2012-06-20","2013-06-15"
39814,"D20251024018839","20251024007382","2012-06-20","2013-06-15"
39815,"D20251024018840","20251024009770","2013-06-16","2015-09-04"
39816,"D20251024018840","20251024007382","2013-06-16","2015-09-04"
39817,"D20251024018841","20251024009770","2015-09-05","2016-08-30"
39818,"D20251024018841","20251024007382","2015-09-05","2016-08-30"
39819,"D20251024018842","20251024009770","2016-08-31","2017-08-26"
39820,"D20251024018842","20251024007382","2016-08-31","2017-08-26"
39821,"D20251024018843","20251024009770","2017-08-27","2020-01-14"
39822,"D20251024018843","20251024007382","2017-08-27","2020-01-14"
39823,"D20251024018844","20251024009770","2020-01-15","2021-04-09"
39824,"D20251024018844","20251024007382","2020-01-15","2021-04-09"
39825,"D20251024018845","20251024009770","2021-04-10","2025-01-19"
39826,"D20251024018845","20251024007382","2021-04-10","2025-01-19"
39827,"D20251024018846","20251024009770","2025-01-20",NULL
39828,"D20251024018846","20251024007382","2025-01-20",NULL
39829,"D20251024018847","20251024005617","2011-05-09","2015-10-15"
39830,"D20251024018847","20251024004627","2011-05-09","2015-10-15"
39831,"D20251024018847","20251024000179","2011-05-09","2015-10-15"
39832,"D20251024018847","20251024004871","2011-05-09","2015-10-15"
39833,"D20251024018848","20251024005617","2015-10-16","2017-05-08"
39834,"D20251024018848","20251024004627","2015-10-16","2017-05-08"
39835,"D20251024018848","20251024000179","2015-10-16","2017-05-08"
39836,"D20251024018848","20251024004871","2015-10-16","2017-05-08"
39837,"D20251024018849","20251024005617","2017-05-09","2018-12-30"
39838,"D20251024018849","20251024004627","2017-05-09","2018-12-30"
39839,"D20251024018849","20251024000179","2017-05-09","2018-12-30"
39840,"D20251024018849","20251024004871","2017-05-09","2018-12-30"
39841,"D20251024018850","20251024005617","2018-12-31","2020-10-21"
39842,"D20251024018850","20251024004627","2018-12-31","2020-10-21"
39843,"D20251024018850","20251024000179","2018-12-31","2020-10-21"
39844,"D20251024018850","20251024004871","2018-12-31","2020-10-21"
39845,"D20251024018851","20251024005617","2020-10-22","2025-02-28"
39846,"D20251024018851","20251024004627","2020-10-22","2025-02-28"
39847,"D20251024018851","20251024000179","2020-10-22","2025-02-28"
39848,"D20251024018851","20251024004871","2020-10-22","2025-02-28"
39849,"D20251024018852","20251024005617","2025-03-01","2025-10-24"
39850,"D20251024018852","20251024004627","2025-03-01",NULL
39851,"D20251024018852","20251024000179","2025-03-01",NULL
39852,"D20251024018852","20251024004871","2025-03-01",NULL
39853,"D20251024018853","20251024006364","2010-01-01","2011-05-26"
39854,"D20251024018854","20251024006364","2011-05-27","2012-05-21"
39855,"D20251024018855","20251024006364","2012-05-22","2013-12-13"
39856,"D20251024018856","20251024006364","2013-12-14","2018-11-18"
39857,"D20251024018857","20251024006364","2018-11-19","2021-08-05"
39858,"D20251024018858","20251024006364","2021-08-06","2023-10-25"
39859,"D20251024018859","20251024006364","2023-10-26","2024-11-19"
39860,"D20251024018860","20251024006364","2024-11-20",NULL
39861,"D20251024018861","20251024007363","2010-01-01","2014-08-08"
39862,"D20251024018862","20251024007363","2014-08-09","2016-05-30"
39863,"D20251024018863","20251024007363","2016-05-31","2019-12-12"
39864,"D20251024018864","20251024007363","2019-12-13","2024-03-21"
39865,"D20251024018865","20251024007363","2024-03-22",NULL
39866,"D20251024018866","20251024001133","2010-01-01","2011-09-23"
39867,"D20251024018867","20251024001133","2011-09-24","2014-05-11"
39868,"D20251024018868","20251024001133","2014-05-12","2017-05-26"
39869,"D20251024018869","20251024001133","2017-05-27","2018-11-18"
39870,"D20251024018870","20251024001133","2018-11-19","2022-07-01"
39871,"D20251024018871","20251024001133","2022-07-02",NULL
39872,"D20251024018872","20251024002448","2010-01-01","2012-03-21"
39873,"D20251024018872","20251024003671","2010-01-01","2012-03-21"
39874,"D20251024018873","20251024002448","2012-03-22","2014-07-10"
39875,"D20251024018873","20251024003671","2012-03-22","2014-07-10"
39876,"D20251024018874","20251024002448","2014-07-11","2017-01-26"
39877,"D20251024018874","20251024003671","2014-07-11","2017-01-26"
39878,"D20251024018875","20251024002448","2017-01-27","2021-05-06"
39879,"D20251024018875","20251024003671","2017-01-27","2021-05-06"
39880,"D20251024018876","20251024002448","2021-05-07","2023-11-23"
39881,"D20251024018876","20251024003671","2021-05-07","2023-11-23"
39882,"D20251024018877","20251024002448","2023-11-24","2025-08-15"
39883,"D20251024018877","20251024003671","2023-11-24","2025-08-15"
39884,"D20251024018878","20251024002448","2025-08-16",NULL
39885,"D20251024018878","20251024003671","2025-08-16",NULL
39886,"D20251024018879","20251024007195","2010-01-01","2014-10-07"
39887,"D20251024018880","20251024007195","2014-10-08","2018-11-16"
39888,"D20251024018881","20251024007195","2018-11-17","2023-01-25"
39889,"D20251024018882","20251024007195","2023-01-26","2024-01-21"
39890,"D20251024018883","20251024007195","2024-01-22","2025-01-16"
39891,"D20251024018884","20251024007195","2025-01-17",NULL
39892,"D20251024018885","20251024007462","2010-01-01","2012-03-21"
39893,"D20251024018885","20251024008052","2010-01-01","2012-03-21"
39894,"D20251024018885","20251024007256","2010-01-01","2012-03-21"
39895,"D20251024018886","20251024007462","2012-03-22","2015-11-02"
39896,"D20251024018886","20251024008052","2012-03-22","2015-11-02"
39897,"D20251024018886","20251024007256","2012-03-22","2015-11-02"
39898,"D20251024018887","20251024007462","2015-11-03","2020-01-11"
39899,"D20251024018887","20251024008052","2015-11-03","2020-01-11"
39900,"D20251024018887","20251024007256","2015-11-03","2020-01-11"
39901,"D20251024018888","20251024007462","2020-01-12","2023-06-25"
39902,"D20251024018888","20251024008052","2020-01-12","2023-06-25"
39903,"D20251024018888","20251024007256","2020-01-12","2023-06-25"
39904,"D20251024018889","20251024007462","2023-06-26","2024-07-20"
39905,"D20251024018889","20251024008052","2023-06-26","2024-07-20"
39906,"D20251024018889","20251024007256","2023-06-26","2024-07-20"
39907,"D20251024018890","20251024007462","2024-07-21",NULL
39908,"D20251024018890","20251024008052","2024-07-21",NULL
39909,"D20251024018890","20251024007256","2024-07-21",NULL
39910,"D20251024018891","20251024007492","2010-01-01","2013-06-14"
39911,"D20251024018891","20251024009749","2010-01-01","2013-06-14"
39912,"D20251024018892","20251024007492","2013-06-15","2017-11-21"
39913,"D20251024018892","20251024009749","2013-06-15","2017-11-21"
39914,"D20251024018893","20251024007492","2017-11-22","2020-11-06"
39915,"D20251024018893","20251024009749","2017-11-22","2020-11-06"
39916,"D20251024018894","20251024007492","2020-11-07","2024-03-21"
39917,"D20251024018894","20251024009749","2020-11-07","2024-03-21"
39918,"D20251024018895","20251024007492","2024-03-22","2025-10-24"
39919,"D20251024018895","20251024009749","2024-03-22","2025-10-24"
39920,"D20251024018896","20251024002834","2010-01-01","2012-09-17"
39921,"D20251024018896","20251024006959","2010-01-01","2012-09-17"
39922,"D20251024018896","20251024000746","2010-01-01","2012-09-17"
39923,"D20251024018897","20251024002834","2012-09-18","2014-11-07"
39924,"D20251024018897","20251024006959","2012-09-18","2014-11-07"
39925,"D20251024018897","20251024000746","2012-09-18","2014-11-07"
39926,"D20251024018898","20251024002834","2014-11-08","2018-01-21"
39927,"D20251024018898","20251024006959","2014-11-08","2018-01-21"
39928,"D20251024018898","20251024000746","2014-11-08","2018-01-21"
39929,"D20251024018899","20251024002834","2018-01-22","2021-06-05"
39930,"D20251024018899","20251024006959","2018-01-22","2021-06-05"
39931,"D20251024018899","20251024000746","2018-01-22","2021-06-05"
39932,"D20251024018900","20251024002834","2021-06-06","2023-04-27"
39933,"D20251024018900","20251024006959","2021-06-06","2023-04-27"
39934,"D20251024018900","20251024000746","2021-06-06","2023-04-27"
39935,"D20251024018901","20251024002834","2023-04-28",NULL
39936,"D20251024018901","20251024006959","2023-04-28",NULL
39937,"D20251024018901","20251024000746","2023-04-28",NULL
39938,"D20251024018902","20251024002436","2010-01-01","2011-03-27"
39939,"D20251024018902","20251024003787","2010-01-01","2011-03-27"
39940,"D20251024018902","20251024007542","2010-01-01","2011-03-27"
39941,"D20251024018902","20251024009368","2010-01-01","2011-03-27"
39942,"D20251024018903","20251024002436","2011-03-28","2014-03-12"
39943,"D20251024018903","20251024003787","2011-03-28","2014-03-12"
39944,"D20251024018903","20251024007542","2011-03-28","2014-03-12"
39945,"D20251024018903","20251024009368","2011-03-28","2014-03-12"
39946,"D20251024018904","20251024002436","2014-03-13","2016-01-02"
39947,"D20251024018904","20251024003787","2014-03-13","2016-01-02"
39948,"D20251024018904","20251024007542","2014-03-13","2016-01-02"
39949,"D20251024018904","20251024009368","2014-03-13","2016-01-02"
39950,"D20251024018905","20251024002436","2016-01-03","2017-12-23"
39951,"D20251024018905","20251024003787","2016-01-03","2017-12-23"
39952,"D20251024018905","20251024007542","2016-01-03","2017-12-23"
39953,"D20251024018905","20251024009368","2016-01-03","2017-12-23"
39954,"D20251024018906","20251024002436","2017-12-24","2022-02-01"
39955,"D20251024018906","20251024003787","2017-12-24","2022-02-01"
39956,"D20251024018906","20251024007542","2017-12-24","2022-02-01"
39957,"D20251024018906","20251024009368","2017-12-24","2022-02-01"
39958,"D20251024018907","20251024002436","2022-02-02","2023-05-28"
39959,"D20251024018907","20251024003787","2022-02-02","2023-05-28"
39960,"D20251024018907","20251024007542","2022-02-02","2023-05-28"
39961,"D20251024018907","20251024009368","2022-02-02","2023-05-28"
39962,"D20251024018908","20251024002436","2023-05-29","2025-10-24"
39963,"D20251024018908","20251024003787","2023-05-29",NULL
39964,"D20251024018908","20251024007542","2023-05-29",NULL
39965,"D20251024018908","20251024009368","2023-05-29",NULL
39966,"D20251024018909","20251024005259","2010-04-06","2011-06-30"
39967,"D20251024018909","20251024001470","2010-04-06","2011-06-30"
39968,"D20251024018909","20251024005308","2010-04-06","2011-06-30"
39969,"D20251024018909","20251024000967","2010-04-06","2011-06-30"
39970,"D20251024018910","20251024005259","2011-07-01","2015-12-07"
39971,"D20251024018910","20251024001470","2011-07-01","2015-12-07"
39972,"D20251024018910","20251024005308","2011-07-01","2015-12-07"
39973,"D20251024018910","20251024000967","2011-07-01","2015-12-07"
39974,"D20251024018911","20251024005259","2015-12-08","2017-01-01"
39975,"D20251024018911","20251024001470","2015-12-08","2017-01-01"
39976,"D20251024018911","20251024005308","2015-12-08","2017-01-01"
39977,"D20251024018911","20251024000967","2015-12-08","2017-01-01"
39978,"D20251024018912","20251024005259","2017-01-02","2020-03-17"
39979,"D20251024018912","20251024001470","2017-01-02","2020-03-17"
39980,"D20251024018912","20251024005308","2017-01-02","2020-03-17"
39981,"D20251024018912","20251024000967","2017-01-02","2020-03-17"
39982,"D20251024018913","20251024005259","2020-03-18","2023-09-29"
39983,"D20251024018913","20251024001470","2020-03-18","2023-09-29"
39984,"D20251024018913","20251024005308","2020-03-18","2023-09-29"
39985,"D20251024018913","20251024000967","2020-03-18","2023-09-29"
39986,"D20251024018914","20251024005259","2023-09-30","2024-09-24"
39987,"D20251024018914","20251024001470","2023-09-30","2024-09-24"
39988,"D20251024018914","20251024005308","2023-09-30","2024-09-24"
39989,"D20251024018914","20251024000967","2023-09-30","2024-09-24"
39990,"D20251024018915","20251024005259","2024-09-25","2025-09-20"
39991,"D20251024018915","20251024001470","2024-09-25","2025-09-20"
39992,"D20251024018915","20251024005308","2024-09-25","2025-09-20"
39993,"D20251024018915","20251024000967","2024-09-25","2025-09-20"
39994,"D20251024018916","20251024005259","2025-09-21",NULL
39995,"D20251024018916","20251024001470","2025-09-21",NULL
39996,"D20251024018916","20251024005308","2025-09-21",NULL
39997,"D20251024018916","20251024000967","2025-09-21",NULL
39998,"D20251024018917","20251024007419","2010-01-01","2014-04-10"
39999,"D20251024018918","20251024007419","2014-04-11","2016-03-01"
40000,"D20251024018919","20251024007419","2016-03-02","2017-07-25"
40001,"D20251024018920","20251024007419","2017-07-26","2021-04-06"
40002,"D20251024018921","20251024007419","2021-04-07","2024-05-21"
40003,"D20251024018922","20251024007419","2024-05-22",NULL
40004,"D20251024018923","20251024006514","2010-01-01","2011-09-23"
40005,"D20251024018923","20251024007345","2010-01-01","2011-09-23"
40006,"D20251024018924","20251024006514","2011-09-24","2014-09-08"
40007,"D20251024018924","20251024007345","2011-09-24","2014-09-08"
40008,"D20251024018925","20251024006514","2014-09-09","2019-04-16"
40009,"D20251024018925","20251024007345","2014-09-09","2019-04-16"
40010,"D20251024018926","20251024006514","2019-04-17","2021-02-05"
40011,"D20251024018926","20251024007345","2019-04-17","2021-02-05"
40012,"D20251024018927","20251024006514","2021-02-06","2023-03-28"
40013,"D20251024018927","20251024007345","2021-02-06","2023-03-28"
40014,"D20251024018928","20251024006514","2023-03-29",NULL
40015,"D20251024018928","20251024007345","2023-03-29",NULL
