"id","numero_individu","permis","date_debut","date_fin"
6503,"20251024008289","B","2020-08-15",NULL
6504,"20251024008292","F","2009-12-03",NULL
6505,"20251024008293","B","1989-11-21",NULL
6506,"20251024008294","B","1966-11-13",NULL
6507,"20251024008295","C","1998-02-15",NULL
6508,"20251024008296","B","2024-03-05",NULL
6509,"20251024008297","C","2015-10-29",NULL
6510,"20251024008298","B","2016-03-18",NULL
6511,"20251024008299","C","2012-03-26",NULL
6512,"20251024008300","S","2005-05-17",NULL
6513,"20251024008301","G","2017-04-11",NULL
6514,"20251024008302","L","2003-04-16",NULL
6515,"20251024008303","B","1967-12-05",NULL
6516,"20251024008304","C","2002-04-30",NULL
6517,"20251024008305","G","1986-03-07",NULL
6518,"20251024008306","B","1942-07-05",NULL
6519,"20251024008307","C","1978-05-03",NULL
6520,"20251024008308","B","1997-10-23",NULL
6521,"20251024008309","C","2017-05-19",NULL
6522,"20251024008310","B","2018-11-10",NULL
6523,"20251024008311","N","2021-04-14",NULL
6524,"20251024008312","C","2022-10-29",NULL
6525,"20251024008313","G","2022-08-24",NULL
6526,"20251024008314","S","1988-11-21","1991-05-10"
6527,"20251024008314","C","1991-05-11",NULL
6528,"20251024008315","C","2023-04-04",NULL
6529,"20251024008316","F","2011-11-04",NULL
6530,"20251024008317","C","1971-01-13",NULL
6531,"20251024008318","B","2005-08-11",NULL
6532,"20251024008319","C","1993-07-14",NULL
6533,"20251024008320","C","2007-11-16",NULL
6534,"20251024008323","C","2006-02-02",NULL
6535,"20251024008324","C","2015-04-27",NULL
6536,"20251024008325","B","2021-10-09",NULL
6537,"20251024008327","G","1987-07-30",NULL
6538,"20251024008328","G","2005-01-04",NULL
6539,"20251024008329","F","2004-11-24",NULL
6540,"20251024008330","C","2017-10-30",NULL
6541,"20251024008332","B","2009-02-27",NULL
6542,"20251024008334","C","1997-05-02",NULL
6543,"20251024008335","C","2012-02-14",NULL
6544,"20251024008336","B","2024-11-11",NULL
6545,"20251024008337","G","2001-09-25",NULL
6546,"20251024008339","C","1943-08-04",NULL
6547,"20251024008340","C","2017-11-07",NULL
6548,"20251024008341","C","1974-06-18",NULL
6549,"20251024008342","C","2015-10-24",NULL
6550,"20251024008344","C","2018-07-12",NULL
6551,"20251024008346","B","2011-06-01",NULL
6552,"20251024008347","B","2009-08-03",NULL
6553,"20251024008348","C","2024-10-11",NULL
6554,"20251024008350","C","2016-12-27",NULL
6555,"20251024008351","C","2010-02-02",NULL
6556,"20251024008352","G","2024-01-16",NULL
6557,"20251024008355","B","2009-05-07",NULL
6558,"20251024008356","C","1999-12-20",NULL
6559,"20251024008357","B","2004-04-27",NULL
6560,"20251024008358","N","1965-03-22",NULL
6561,"20251024008359","B","1997-01-31",NULL
6562,"20251024008360","B","2016-12-07",NULL
6563,"20251024008361","C","1981-03-25",NULL
6564,"20251024008364","B","2007-10-19",NULL
6565,"20251024008365","C","2023-03-28",NULL
6566,"20251024008366","S","2010-05-01",NULL
6567,"20251024008367","C","2013-11-18",NULL
6568,"20251024008368","B","2022-04-18",NULL
6569,"20251024008370","C","2001-05-08",NULL
6570,"20251024008371","B","1999-04-24",NULL
6571,"20251024008372","C","1961-12-04",NULL
6572,"20251024008373","B","2009-08-17",NULL
6573,"20251024008374","B","2023-06-13",NULL
6574,"20251024008375","C","2006-08-28",NULL
6575,"20251024008376","C","1988-08-19",NULL
6576,"20251024008377","B","1972-01-23",NULL
6577,"20251024008379","B","2011-03-29",NULL
6578,"20251024008380","C","1970-10-04",NULL
6579,"20251024008381","G","1947-06-15",NULL
6580,"20251024008383","C","2003-07-13",NULL
6581,"20251024008385","B","1995-12-26",NULL
6582,"20251024008386","C","2023-11-22",NULL
6583,"20251024008387","L","2018-09-03",NULL
6584,"20251024008388","B","1975-12-07",NULL
6585,"20251024008390","C","1995-07-03",NULL
6586,"20251024008391","C","2007-03-10",NULL
6587,"20251024008392","C","1972-08-29",NULL
6588,"20251024008393","B","2016-07-14",NULL
6589,"20251024008394","G","2023-02-14",NULL
6590,"20251024008395","C","2024-02-02",NULL
6591,"20251024008396","B","2010-09-23",NULL
6592,"20251024008397","B","2011-10-15",NULL
6593,"20251024008399","B","2019-09-29",NULL
6594,"20251024008400","N","2005-01-10",NULL
6595,"20251024008402","L","1987-10-25",NULL
6596,"20251024008404","B","1991-11-17","1996-01-25"
6597,"20251024008405","G","2003-11-15",NULL
6598,"20251024008406","B","1989-06-16",NULL
6599,"20251024008407","B","2000-11-11",NULL
6600,"20251024008408","B","2007-05-01",NULL
6601,"20251024008409","B","2016-10-08",NULL
6602,"20251024008411","B","2024-08-18",NULL
6603,"20251024008412","G","2011-03-17",NULL
6604,"20251024008413","B","2023-01-15",NULL
6605,"20251024008414","L","1978-10-04",NULL
6606,"20251024008415","C","2017-12-08",NULL
6607,"20251024008418","B","2010-12-04",NULL
6608,"20251024008419","G","2019-12-02",NULL
6609,"20251024008421","B","2004-06-05","2008-08-13"
6610,"20251024008421","C","2008-08-14",NULL
6611,"20251024008423","S","1967-08-06",NULL
6612,"20251024008424","B","2015-03-20",NULL
6613,"20251024008425","G","2020-09-11","2021-09-06"
6614,"20251024008425","B","2021-09-07",NULL
6615,"20251024008426","C","1989-02-12",NULL
6616,"20251024008428","G","2003-01-02",NULL
6617,"20251024008430","C","1965-01-10",NULL
6618,"20251024008431","B","2009-01-11",NULL
6619,"20251024008432","G","2023-07-21",NULL
6620,"20251024008433","B","2023-05-15",NULL
6621,"20251024008434","B","1957-05-05",NULL
6622,"20251024008435","G","1983-03-15",NULL
6623,"20251024008440","N","2020-09-03",NULL
6624,"20251024008441","G","1945-10-25",NULL
6625,"20251024008442","B","1975-01-20",NULL
6626,"20251024008443","C","1978-04-01",NULL
6627,"20251024008444","B","2022-05-20",NULL
6628,"20251024008445","L","2021-05-05",NULL
6629,"20251024008446","C","1989-07-21",NULL
6630,"20251024008447","B","2010-12-12",NULL
6631,"20251024008449","G","2019-11-23",NULL
6632,"20251024008450","G","1991-10-06",NULL
6633,"20251024008452","B","1995-05-28",NULL
6634,"20251024008454","C","1944-09-14",NULL
6635,"20251024008455","B","2023-04-03",NULL
6636,"20251024008456","B","1972-01-29",NULL
6637,"20251024008457","B","1985-01-11",NULL
6638,"20251024008458","C","2024-06-25",NULL
6639,"20251024008460","C","2013-04-16",NULL
6640,"20251024008461","C","1990-08-25",NULL
6641,"20251024008462","G","2011-10-23",NULL
6642,"20251024008463","C","1997-12-24",NULL
6643,"20251024008464","G","2014-02-25",NULL
6644,"20251024008465","C","2008-11-22",NULL
6645,"20251024008466","B","2011-01-12",NULL
6646,"20251024008467","G","2024-01-07",NULL
6647,"20251024008469","B","2007-05-19",NULL
6648,"20251024008470","B","1975-04-09",NULL
6649,"20251024008471","B","2005-07-17",NULL
6650,"20251024008473","G","1994-02-21",NULL
6651,"20251024008474","B","2022-08-11",NULL
6652,"20251024008475","B","2006-05-27",NULL
6653,"20251024008476","C","2004-07-18",NULL
6654,"20251024008477","B","2022-08-24",NULL
6655,"20251024008478","C","2024-02-15",NULL
6656,"20251024008479","L","2022-01-04",NULL
6657,"20251024008480","C","2005-04-21",NULL
6658,"20251024008483","B","2011-03-29",NULL
6659,"20251024008484","C","2015-01-04",NULL
6660,"20251024008485","C","1999-07-28",NULL
6661,"20251024008486","C","2017-09-09",NULL
6662,"20251024008487","G","1985-12-16",NULL
6663,"20251024008488","L","1963-09-20",NULL
6664,"20251024008491","B","2019-10-01",NULL
6665,"20251024008494","G","2014-11-29",NULL
6666,"20251024008495","C","2012-04-22",NULL
6667,"20251024008497","B","1994-07-17",NULL
6668,"20251024008498","C","2006-04-22",NULL
6669,"20251024008499","G","2023-08-08",NULL
6670,"20251024008500","C","2010-03-24",NULL
6671,"20251024008501","B","2021-02-08",NULL
6672,"20251024008502","B","2023-01-05",NULL
6673,"20251024008503","B","2022-08-20",NULL
6674,"20251024008504","C","1995-11-22",NULL
6675,"20251024008506","L","2007-04-01",NULL
6676,"20251024008507","C","2021-05-14",NULL
6677,"20251024008508","B","2021-03-30",NULL
6678,"20251024008510","L","1967-09-03",NULL
6679,"20251024008511","B","1990-09-23",NULL
6680,"20251024008512","C","2022-07-15",NULL
6681,"20251024008514","G","1999-11-16",NULL
6682,"20251024008515","N","1954-11-02",NULL
6683,"20251024008516","S","2007-12-27","2010-04-15"
6684,"20251024008516","B","2010-04-16",NULL
6685,"20251024008517","B","1958-08-31",NULL
6686,"20251024008519","B","1991-12-19",NULL
6687,"20251024008521","B","2011-10-19","2016-05-25"
6688,"20251024008522","N","2016-08-15",NULL
6689,"20251024008525","C","2022-04-07",NULL
6690,"20251024008526","C","2004-06-08",NULL
6691,"20251024008527","B","2015-03-18","2019-07-25"
6692,"20251024008527","C","2019-07-26",NULL
6693,"20251024008528","C","2007-06-16",NULL
6694,"20251024008529","B","2004-08-18",NULL
6695,"20251024008530","B","2015-11-27",NULL
6696,"20251024008531","B","1984-09-24",NULL
6697,"20251024008532","F","2012-02-24",NULL
6698,"20251024008533","B","2018-03-11",NULL
6699,"20251024008534","B","1957-01-25",NULL
6700,"20251024008537","C","2024-03-22",NULL
6701,"20251024008539","C","2002-05-25",NULL
6702,"20251024008540","G","2022-04-13","2023-04-08"
6703,"20251024008540","B","2023-04-09",NULL
6704,"20251024008541","B","1980-09-22",NULL
6705,"20251024008542","B","2005-03-21",NULL
6706,"20251024008543","B","2011-02-21","2015-01-31"
6707,"20251024008543","C","2015-02-01",NULL
6708,"20251024008544","F","1945-10-02",NULL
6709,"20251024008545","G","2012-01-25",NULL
6710,"20251024008549","B","2024-03-07",NULL
6711,"20251024008551","C","2022-05-18",NULL
6712,"20251024008552","L","1959-12-12",NULL
6713,"20251024008554","C","1992-07-13",NULL
6714,"20251024008555","N","1977-03-28",NULL
6715,"20251024008557","C","2003-12-01",NULL
6716,"20251024008558","G","2014-08-26",NULL
6717,"20251024008559","B","1991-01-12",NULL
6718,"20251024008560","B","1991-05-26",NULL
6719,"20251024008562","G","1973-01-04",NULL
6720,"20251024008563","B","1986-12-14",NULL
6721,"20251024008564","C","2016-09-10",NULL
6722,"20251024008565","B","2017-01-13",NULL
6723,"20251024008566","B","2007-12-27",NULL
6724,"20251024008567","B","2021-10-03",NULL
6725,"20251024008569","B","2021-06-10",NULL
6726,"20251024008570","B","2021-02-02",NULL
6727,"20251024008571","B","2012-06-11",NULL
6728,"20251024008575","L","2006-11-30",NULL
6729,"20251024008576","B","2023-02-27",NULL
6730,"20251024008577","B","1972-07-16",NULL
6731,"20251024008578","L","1976-04-25","1977-03-21"
6732,"20251024008579","C","2022-03-05",NULL
6733,"20251024008580","G","2024-01-08",NULL
6734,"20251024008581","B","1992-02-01",NULL
6735,"20251024008582","C","2023-10-03",NULL
6736,"20251024008583","B","1996-08-03",NULL
6737,"20251024008584","B","2019-03-06",NULL
6738,"20251024008586","B","1997-08-05",NULL
6739,"20251024008587","C","2023-03-15",NULL
6740,"20251024008588","B","2019-02-15",NULL
6741,"20251024008589","B","1989-10-30","1994-01-07"
6742,"20251024008589","C","1994-01-08",NULL
6743,"20251024008590","C","2016-11-28",NULL
6744,"20251024008591","L","1980-07-30","1981-07-25"
6745,"20251024008593","C","1996-10-05",NULL
6746,"20251024008595","C","2018-07-05",NULL
6747,"20251024008596","C","1971-06-20",NULL
6748,"20251024008597","B","2024-09-06",NULL
6749,"20251024008601","C","2018-01-21",NULL
6750,"20251024008602","B","2020-02-14",NULL
6751,"20251024008604","C","1988-09-14",NULL
6752,"20251024008605","C","2020-09-12",NULL
6753,"20251024008606","B","2020-07-07",NULL
6754,"20251024008607","C","2019-09-06",NULL
6755,"20251024008608","C","2022-12-02",NULL
6756,"20251024008609","C","2013-01-01",NULL
6757,"20251024008610","C","2009-01-01",NULL
6758,"20251024008611","L","2013-12-17",NULL
6759,"20251024008613","C","1967-01-28",NULL
6760,"20251024008614","G","2014-03-03",NULL
6761,"20251024008615","B","2019-02-10",NULL
6762,"20251024008616","C","2003-07-27",NULL
6763,"20251024008618","C","2014-07-22",NULL
6764,"20251024008620","B","2024-02-27",NULL
6765,"20251024008621","B","1996-03-13",NULL
6766,"20251024008622","B","2021-01-27",NULL
6767,"20251024008623","B","2015-08-05",NULL
6768,"20251024008625","B","2009-08-09",NULL
6769,"20251024008626","B","2019-10-12",NULL
6770,"20251024008627","C","2024-10-16",NULL
6771,"20251024008628","B","1986-11-26",NULL
6772,"20251024008632","C","1949-01-04",NULL
6773,"20251024008633","B","2005-11-20",NULL
6774,"20251024008634","L","2005-04-13",NULL
6775,"20251024008635","C","1949-07-18",NULL
6776,"20251024008636","B","2015-01-14",NULL
6777,"20251024008637","F","2004-04-16",NULL
6778,"20251024008638","S","2019-02-09",NULL
6779,"20251024008639","C","1999-10-10",NULL
6780,"20251024008640","B","2013-01-22",NULL
6781,"20251024008641","B","2021-07-15",NULL
6782,"20251024008644","B","2011-11-11",NULL
6783,"20251024008645","G","2016-05-26",NULL
6784,"20251024008646","C","2019-09-22",NULL
6785,"20251024008647","C","1983-03-07",NULL
6786,"20251024008648","C","2002-05-18",NULL
6787,"20251024008650","L","2010-08-25",NULL
6788,"20251024008651","C","1963-05-07",NULL
6789,"20251024008653","B","2022-10-02",NULL
6790,"20251024008654","N","1977-04-01",NULL
6791,"20251024008656","C","2001-07-20",NULL
6792,"20251024008660","B","1990-10-19",NULL
6793,"20251024008662","C","2016-06-17",NULL
6794,"20251024008663","G","1996-06-05",NULL
6795,"20251024008664","B","1996-06-29","2000-06-08"
6796,"20251024008665","C","2013-01-29",NULL
6797,"20251024008667","B","2015-10-02",NULL
6798,"20251024008668","C","1995-05-22",NULL
6799,"20251024008669","C","1992-10-18",NULL
6800,"20251024008670","B","1959-08-03",NULL
6801,"20251024008671","N","2003-08-21",NULL
6802,"20251024008672","C","2014-04-24",NULL
6803,"20251024008674","C","1959-04-24",NULL
6804,"20251024008675","B","2021-03-24",NULL
6805,"20251024008676","C","1971-05-27",NULL
6806,"20251024008677","F","2011-09-19",NULL
6807,"20251024008678","C","2021-03-29",NULL
6808,"20251024008679","B","1983-07-01",NULL
6809,"20251024008680","B","2022-04-17",NULL
6810,"20251024008681","C","2021-12-25",NULL
6811,"20251024008682","B","2022-06-20",NULL
6812,"20251024008684","C","2013-07-09",NULL
6813,"20251024008685","L","2024-01-16",NULL
6814,"20251024008687","C","2014-03-28",NULL
6815,"20251024008689","S","2014-01-22",NULL
6816,"20251024008690","C","2022-07-25",NULL
6817,"20251024008691","B","1982-11-11",NULL
6818,"20251024008692","B","1986-08-09",NULL
6819,"20251024008693","C","1978-06-10",NULL
6820,"20251024008695","G","2014-08-24",NULL
6821,"20251024008696","C","1949-05-30",NULL
6822,"20251024008697","B","1988-10-23",NULL
6823,"20251024008698","C","2024-03-01",NULL
6824,"20251024008699","C","1998-09-18",NULL
6825,"20251024008701","C","1965-05-12",NULL
6826,"20251024008704","B","1974-07-13",NULL
6827,"20251024008706","B","2017-12-28",NULL
6828,"20251024008708","B","2016-06-10",NULL
6829,"20251024008709","B","2011-05-24",NULL
6830,"20251024008710","C","2007-03-20",NULL
6831,"20251024008713","C","1977-12-15",NULL
6832,"20251024008714","B","1968-06-30",NULL
6833,"20251024008715","B","2014-12-27",NULL
6834,"20251024008716","F","2013-09-02",NULL
6835,"20251024008717","C","2016-09-20",NULL
6836,"20251024008718","G","2021-06-28",NULL
6837,"20251024008719","C","2010-05-09",NULL
6838,"20251024008720","B","2019-07-21",NULL
6839,"20251024008721","C","2024-01-20",NULL
6840,"20251024008722","C","2019-03-02",NULL
6841,"20251024008725","C","1995-04-18",NULL
6842,"20251024008726","B","2006-03-05",NULL
6843,"20251024008727","B","2008-02-12",NULL
6844,"20251024008728","G","2020-06-29",NULL
6845,"20251024008729","C","2017-08-28",NULL
6846,"20251024008730","C","1994-10-11",NULL
6847,"20251024008731","B","2009-09-04",NULL
6848,"20251024008733","C","2005-09-23",NULL
6849,"20251024008735","L","2023-06-24",NULL
6850,"20251024008736","G","2010-08-14",NULL
6851,"20251024008737","C","1991-03-13",NULL
6852,"20251024008738","B","2009-08-13",NULL
6853,"20251024008739","B","1982-09-01",NULL
6854,"20251024008740","C","2001-08-31",NULL
6855,"20251024008741","B","2020-12-22",NULL
6856,"20251024008742","B","1948-08-20",NULL
6857,"20251024008743","S","2017-03-04",NULL
6858,"20251024008744","B","2016-01-07","2020-07-14"
6859,"20251024008744","C","2020-07-15",NULL
6860,"20251024008745","C","2023-06-14",NULL
6861,"20251024008746","B","1996-10-15",NULL
6862,"20251024008747","B","1980-08-12",NULL
6863,"20251024008749","C","2023-05-31",NULL
6864,"20251024008752","L","2024-03-28",NULL
6865,"20251024008753","F","2004-04-20",NULL
6866,"20251024008755","B","1977-08-22","1981-08-01"
6867,"20251024008755","C","1981-08-02",NULL
6868,"20251024008756","B","1991-10-27",NULL
6869,"20251024008757","G","2007-04-28",NULL
6870,"20251024008759","C","2016-10-09",NULL
6871,"20251024008760","B","2002-01-20",NULL
6872,"20251024008761","B","2021-03-07",NULL
6873,"20251024008763","C","2015-11-23",NULL
6874,"20251024008764","B","2024-07-05",NULL
6875,"20251024008765","B","2004-05-11",NULL
6876,"20251024008766","B","1968-03-20","1972-09-25"
6877,"20251024008766","C","1972-09-26",NULL
6878,"20251024008767","F","1953-11-22",NULL
6879,"20251024008769","C","1990-09-20",NULL
6880,"20251024008771","C","2003-03-01",NULL
6881,"20251024008772","C","2018-07-05",NULL
6882,"20251024008773","C","2003-02-22",NULL
6883,"20251024008776","B","2024-04-25",NULL
6884,"20251024008780","C","1971-05-25",NULL
6885,"20251024008782","C","1975-12-07",NULL
6886,"20251024008783","B","1966-05-19",NULL
6887,"20251024008784","C","2023-04-28",NULL
6888,"20251024008785","B","2005-10-18","2010-02-24"
6889,"20251024008785","C","2010-02-25",NULL
6890,"20251024008786","B","1965-11-19",NULL
6891,"20251024008787","B","1983-06-05",NULL
6892,"20251024008788","C","2014-03-03",NULL
6893,"20251024008789","L","2018-06-20",NULL
6894,"20251024008790","C","1980-10-15",NULL
6895,"20251024008791","G","1984-08-04",NULL
6896,"20251024008792","C","1978-10-31",NULL
6897,"20251024008796","S","2011-07-29",NULL
6898,"20251024008799","C","1980-11-14",NULL
6899,"20251024008800","C","1974-05-06",NULL
6900,"20251024008801","B","2022-06-24",NULL
6901,"20251024008804","C","1986-12-09",NULL
6902,"20251024008805","S","1953-06-04",NULL
6903,"20251024008806","B","2023-12-03",NULL
6904,"20251024008807","C","1985-06-09",NULL
6905,"20251024008808","S","1957-07-10","1961-03-21"
6906,"20251024008808","B","1961-03-22",NULL
6907,"20251024008811","C","1976-10-31",NULL
6908,"20251024008812","C","2006-08-22",NULL
6909,"20251024008813","B","2016-04-18",NULL
6910,"20251024008815","B","1976-03-21",NULL
6911,"20251024008816","L","2015-10-19",NULL
6912,"20251024008817","B","2017-08-18",NULL
6913,"20251024008818","C","2023-09-19",NULL
6914,"20251024008819","C","2009-11-09",NULL
6915,"20251024008820","G","1998-03-16",NULL
